id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
30263903,Brooklyn,Private room in rental unit,Private room,40.66544,-73.88879,2,1.0,1.0,1.0,55,0,0,0,0,1,1,1,0,0
30264393,Brooklyn,Private room in rental unit,Private room,40.66699,-73.88915,2,1.0,1.0,1.0,52,0,1,0,1,1,1,1,0,0
30264512,Brooklyn,Private room in rental unit,Private room,40.66575,-73.88905,2,1.0,1.0,1.0,52,0,1,0,1,1,1,1,0,0
30265098,Brooklyn,Private room in rental unit,Private room,40.66393,-73.95038,2,1.0,1.0,1.0,50,0,0,0,1,1,1,1,1,0
30269942,Manhattan,Entire rental unit,Entire home/apt,40.72794,-73.9814,2,1.0,1.0,1.0,115,1,1,0,1,0,1,1,0,1
30272649,Manhattan,Entire rental unit,Entire home/apt,40.8095,-73.93959,4,2.0,1.0,2.0,98,1,1,0,1,1,1,1,0,1
30273352,Manhattan,Entire rental unit,Entire home/apt,40.84007,-73.94137,3,1.0,1.0,1.0,135,1,1,0,0,1,1,1,0,1
30274568,Manhattan,Private room in rental unit,Private room,40.86158,-73.92563,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,1,0
30274734,Brooklyn,Private room in rental unit,Private room,40.64315,-73.97883,2,1.0,2.0,2.0,60,0,0,0,1,0,1,1,0,1
30275273,Brooklyn,Private room in rental unit,Private room,40.68695,-73.95168,2,1.0,1.0,1.0,51,0,0,0,0,1,1,1,0,0
30279712,Brooklyn,Entire rental unit,Entire home/apt,40.65493,-73.91201,2,1.0,1.0,1.0,98,1,1,0,1,1,1,1,0,0
30284324,Manhattan,Shared room in rental unit,Shared room,40.77752,-73.95336,1,1.0,1.0,2.0,60,0,0,0,1,1,1,1,0,0
30285772,Queens,Private room in rental unit,Private room,40.70262,-73.90328,2,1.0,1.0,1.0,150,1,0,0,1,1,1,1,0,0
30286646,Manhattan,Entire rental unit,Entire home/apt,40.85195,-73.94127,4,1.0,3.0,4.0,210,2,1,0,1,1,1,1,1,0
30291283,Manhattan,Entire rental unit,Entire home/apt,40.72752,-73.97655,2,1.0,1.0,1.0,119,1,1,0,0,1,1,1,0,0
30291704,Staten Island,Entire residential home,Entire home/apt,40.58892,-74.1568,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
30292232,Brooklyn,Entire rental unit,Entire home/apt,40.72401,-73.9456,3,1.0,1.0,1.0,100,1,1,0,1,0,1,1,0,0
30294304,Brooklyn,Private room in rental unit,Private room,40.71107,-73.95821,2,1.5,1.0,1.0,50,0,1,0,1,1,1,1,0,0
30296168,Brooklyn,Private room in rental unit,Private room,40.69139,-73.90813,2,1.0,1.0,1.0,35,0,0,0,1,1,1,1,0,0
30296364,Brooklyn,Shared room in rental unit,Shared room,40.62185,-73.96279,1,1.0,1.0,1.0,45,0,0,0,1,0,1,1,0,0
30296768,Brooklyn,Private room in rental unit,Private room,40.6766,-73.94359,2,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
30307336,Queens,Private room in rental unit,Private room,40.74516,-73.90594,2,1.0,1.0,1.0,65,0,1,0,1,1,1,1,1,0
30311099,Brooklyn,Private room in rental unit,Private room,40.70199,-73.94338,2,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
30312525,Manhattan,Private room in rental unit,Private room,40.81888,-73.93699,1,1.0,1.0,1.0,59,0,1,0,0,1,1,1,1,1
30312807,Queens,Private room in rental unit,Private room,40.77517,-73.90711,2,1.0,1.0,1.0,55,0,1,0,1,1,1,1,0,0
30313152,Manhattan,Entire serviced apartment,Entire home/apt,40.76021,-73.99989,5,2.0,2.0,2.0,503,3,1,0,1,1,1,1,1,0
30313661,Manhattan,Entire serviced apartment,Entire home/apt,40.76224,-73.99833,5,2.0,2.0,2.0,503,3,1,0,1,1,1,1,1,0
30314104,Manhattan,Entire serviced apartment,Entire home/apt,40.76082,-73.99976,5,2.0,2.0,2.0,503,3,1,0,1,1,1,1,1,0
30314337,Manhattan,Entire serviced apartment,Entire home/apt,40.76051,-73.99949,3,1.0,1.0,1.0,269,2,1,0,1,1,1,1,1,0
30314623,Manhattan,Entire serviced apartment,Entire home/apt,40.7604,-73.99918,3,1.0,1.0,1.0,279,2,1,0,1,1,1,1,1,0
30314761,Brooklyn,Private room in rental unit,Private room,40.61665,-73.95545,2,1.0,1.0,1.0,51,0,0,0,1,1,1,1,1,0
30315087,Manhattan,Entire serviced apartment,Entire home/apt,40.76227,-73.99997,3,1.0,1.0,1.0,285,2,1,0,1,1,1,1,1,0
30318594,Manhattan,Private room in rental unit,Private room,40.7286,-73.97894,2,1.0,1.0,1.0,55,0,1,0,0,1,1,1,0,0
30321542,Queens,Entire rental unit,Entire home/apt,40.70449,-73.90982,8,1.5,3.0,3.0,190,2,1,0,1,1,1,1,0,0
30321732,Manhattan,Entire condominium (condo),Entire home/apt,40.76958,-73.95454,4,1.0,1.0,3.0,350,2,1,0,1,1,1,1,1,0
30324051,Brooklyn,Entire rental unit,Entire home/apt,40.69678,-73.92373,5,2.0,3.0,3.0,100,1,0,0,1,1,1,1,0,0
30324225,Manhattan,Private room in condominium (condo),Private room,40.79802,-73.93602,2,1.0,1.0,1.0,65,0,1,0,0,1,1,1,0,0
30325586,Manhattan,Private room in condominium (condo),Private room,40.72326,-73.98067,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
30326749,Brooklyn,Entire rental unit,Entire home/apt,40.65334,-73.95649,4,1.0,1.0,3.0,120,1,1,0,1,1,1,1,1,0
30330519,Manhattan,Private room in rental unit,Private room,40.80218,-73.96651,2,1.0,1.0,1.0,70,0,0,0,0,1,1,1,0,0
30338113,Brooklyn,Entire rental unit,Entire home/apt,40.68069,-73.94167,4,1.0,2.0,2.0,225,2,1,0,1,0,1,1,0,0
30347034,Brooklyn,Private room in rental unit,Private room,40.6635,-73.99537,2,1.0,1.0,1.0,40,0,1,0,0,1,1,1,0,0
30347852,Brooklyn,Entire rental unit,Entire home/apt,40.69698,-73.93132,2,1.0,1.0,1.0,90,0,1,0,1,1,1,1,0,0
30348201,Brooklyn,Entire residential home,Entire home/apt,40.60697,-73.99507,5,1.0,3.0,3.0,120,1,1,0,0,1,1,1,0,0
30348624,Queens,Entire rental unit,Entire home/apt,40.66202,-73.7686,5,1.0,2.0,3.0,109,1,1,0,1,1,1,1,0,0
30348644,Manhattan,Entire rental unit,Entire home/apt,40.73881,-73.97856,2,1.0,1.0,1.0,130,1,1,0,0,1,1,1,0,0
30348707,Brooklyn,Private room in rental unit,Private room,40.65587,-73.95181,2,1.0,1.0,3.0,40,0,1,0,1,1,1,1,0,0
30348712,Brooklyn,Entire rental unit,Entire home/apt,40.69625,-73.93064,4,1.0,2.0,2.0,190,2,1,0,1,1,1,1,0,0
30350359,Brooklyn,Private room in rental unit,Private room,40.72269,-73.94378,2,1.0,1.0,1.0,35,0,0,0,1,1,1,1,1,0
30352717,Brooklyn,Private room in rental unit,Private room,40.7103,-73.94732,2,1.0,1.0,1.0,49,0,1,0,1,1,1,1,1,0
30352862,Manhattan,Private room in rental unit,Private room,40.72047,-73.97699,1,1.0,1.0,1.0,70,0,1,0,0,1,1,1,0,0
30354304,Brooklyn,Private room in townhouse,Private room,40.69848,-73.94593,2,1.0,1.0,1.0,32,0,0,0,1,1,1,1,0,0
30355532,Manhattan,Entire rental unit,Entire home/apt,40.79574,-73.94557,4,1.0,1.0,2.0,75,0,1,0,1,1,1,1,0,0
30357870,Queens,Private room in townhouse,Private room,40.74887,-73.88027,1,1.0,1.0,1.0,48,0,0,0,1,1,1,1,0,0
30358423,Queens,Private room in townhouse,Private room,40.74902,-73.91343,1,1.0,1.0,1.0,43,0,1,0,1,1,1,1,0,0
30359944,Queens,Private room in townhouse,Private room,40.74845,-73.90011,1,1.0,1.0,1.0,48,0,1,0,0,1,1,1,0,0
30361847,Brooklyn,Entire rental unit,Entire home/apt,40.68245,-73.97713,2,1.0,1.0,1.0,115,1,1,0,1,1,1,1,0,0
30367011,Brooklyn,Private room in rental unit,Private room,40.71284,-73.93748,1,1.0,1.0,1.0,48,0,0,0,0,1,1,1,0,0
30367591,Manhattan,Private room in serviced apartment,Private room,40.7579,-73.99125,1,1.0,1.0,1.0,230,2,1,0,1,0,1,1,1,0
30367724,Brooklyn,Private room in condominium (condo),Private room,40.71112,-73.96424,2,1.0,1.0,1.0,50,0,1,0,1,1,1,1,1,1
30369751,Manhattan,Private room in rental unit,Private room,40.78482,-73.97704,2,1.0,1.0,1.0,150,1,1,0,0,1,1,1,1,0
30369889,Manhattan,Entire rental unit,Entire home/apt,40.760761,-73.986107,2,1.0,1.0,1.0,266,2,1,0,1,1,1,1,1,0
30370565,Queens,Private room in rental unit,Private room,40.75336,-73.8833,2,1.0,1.0,1.0,60,0,1,0,1,1,1,1,1,0
30373102,Manhattan,Private room in rental unit,Private room,40.84713,-73.93926,2,1.0,1.0,2.0,50,0,1,0,1,0,1,1,0,0
30373480,Manhattan,Entire rental unit,Entire home/apt,40.71869,-73.98434,4,1.0,2.0,2.0,228,2,1,0,1,1,1,1,0,0
30374290,Brooklyn,Private room in rental unit,Private room,40.71038,-73.95921,1,1.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
30374563,Brooklyn,Entire loft,Entire home/apt,40.71126,-73.96263,2,1.0,1.0,1.0,195,2,1,0,1,1,1,1,0,0
30375487,Brooklyn,Entire rental unit,Entire home/apt,40.6808,-73.97988,4,1.0,1.0,2.0,140,1,1,0,1,1,1,1,1,0
30376416,Queens,Private room in residential home,Private room,40.74492,-73.83565,2,1.0,1.0,1.0,40,0,0,0,1,0,1,1,0,0
30378211,Manhattan,Shared room in rental unit,Shared room,40.73152,-74.00052,1,1.0,1.0,1.0,31,0,0,0,1,1,1,1,0,0
30378982,Brooklyn,Entire rental unit,Entire home/apt,40.68373,-73.98995,2,1.0,1.0,3.0,295,2,1,0,1,1,1,1,0,0
30383237,Manhattan,Private room in rental unit,Private room,40.74718,-73.9847,1,1.0,1.0,1.0,121,1,0,0,1,0,1,1,1,0
30387064,Manhattan,Entire rental unit,Entire home/apt,40.72812,-74.00185,2,1.0,1.0,1.0,562,3,1,0,1,1,1,1,1,0
30387196,Manhattan,Entire rental unit,Entire home/apt,40.76153,-73.98725,2,1.0,1.0,1.0,408,3,1,0,1,1,1,1,1,0
30387218,Manhattan,Entire rental unit,Entire home/apt,40.76457,-73.95863,2,1.0,1.0,1.0,286,2,1,0,1,1,1,1,1,0
30387263,Manhattan,Entire rental unit,Entire home/apt,40.71311,-74.01039,2,1.0,1.0,1.0,385,2,1,0,1,1,1,1,1,0
30387280,Manhattan,Entire rental unit,Entire home/apt,40.71672,-74.00566,4,1.5,2.0,2.0,568,3,1,0,1,1,1,1,1,0
30387377,Manhattan,Entire rental unit,Entire home/apt,40.74293,-73.99475,2,1.0,1.0,1.0,353,2,1,0,1,1,1,1,1,0
30387425,Manhattan,Entire rental unit,Entire home/apt,40.73761784310586,-73.99631771731687,2,1.0,1.0,1.0,350,2,1,0,1,1,1,1,1,0
30387445,Manhattan,Entire rental unit,Entire home/apt,40.7627,-73.98806,2,1.0,1.0,1.0,284,2,1,0,1,1,1,1,1,0
30387495,Manhattan,Entire rental unit,Entire home/apt,40.77867,-73.98255,2,1.0,1.0,1.0,304,2,1,0,1,1,1,1,1,0
30387553,Manhattan,Entire rental unit,Entire home/apt,40.74663,-73.97937,2,1.0,1.0,1.0,312,2,1,0,1,1,1,1,1,0
30387566,Manhattan,Entire rental unit,Entire home/apt,40.76193,-73.98493,2,1.0,1.0,1.0,285,2,1,0,1,1,1,1,1,0
30387788,Manhattan,Entire rental unit,Entire home/apt,40.7601,-73.9869,2,1.0,1.0,1.0,321,2,1,0,1,1,1,1,1,0
30387838,Manhattan,Entire rental unit,Entire home/apt,40.7303,-74.00233,2,1.0,1.0,1.0,436,3,1,0,1,1,1,1,1,0
30387856,Manhattan,Entire rental unit,Entire home/apt,40.73028,-74.00396,2,1.0,1.0,1.0,562,3,1,0,1,1,1,1,1,0
30387885,Manhattan,Entire rental unit,Entire home/apt,40.76182,-73.98669,2,1.0,1.0,1.0,276,2,1,0,1,1,1,1,1,0
30387983,Manhattan,Entire rental unit,Entire home/apt,40.76012,-73.98513,4,2.0,2.0,2.0,463,3,1,0,1,1,1,1,1,0
30388011,Manhattan,Entire rental unit,Entire home/apt,40.76172,-73.98504,2,1.0,1.0,1.0,331,2,1,0,1,1,1,1,1,0
30388079,Manhattan,Entire rental unit,Entire home/apt,40.78862,-73.97397,2,1.0,1.0,1.0,263,2,1,0,1,1,1,1,1,0
30388225,Manhattan,Entire rental unit,Entire home/apt,40.72142,-73.98412,2,1.0,1.0,1.0,322,2,1,0,1,1,1,1,1,0
30388313,Manhattan,Entire rental unit,Entire home/apt,40.74479,-73.98028,2,1.5,1.0,1.0,361,2,1,0,1,1,1,1,1,0
30388449,Manhattan,Entire rental unit,Entire home/apt,40.73741,-73.99578,2,1.0,1.0,1.0,404,3,1,0,1,1,1,1,1,0
30388587,Manhattan,Entire rental unit,Entire home/apt,40.77755,-73.98346,2,1.0,1.0,1.0,279,2,1,0,1,1,1,1,1,0
30388750,Manhattan,Entire rental unit,Entire home/apt,40.752621,-73.989754,2,1.0,1.0,1.0,223,2,1,0,1,1,1,1,1,0
30388944,Manhattan,Entire rental unit,Entire home/apt,40.76029,-73.98721,2,1.0,1.0,1.0,298,2,1,0,1,1,1,1,1,0
30388972,Manhattan,Entire rental unit,Entire home/apt,40.75988,-73.98683,2,1.0,1.0,1.0,317,2,1,0,1,1,1,1,1,0
30389066,Manhattan,Entire rental unit,Entire home/apt,40.73748,-73.99608,2,1.0,1.0,1.0,374,2,1,0,1,1,1,1,1,0
30389115,Manhattan,Entire rental unit,Entire home/apt,40.73054,-73.98954,2,1.0,1.0,1.0,456,3,1,0,1,1,1,1,1,0
30389147,Manhattan,Entire rental unit,Entire home/apt,40.73745,-73.99794,2,1.0,1.0,1.0,562,3,1,0,1,1,1,1,1,0
30389262,Queens,Private room in rental unit,Private room,40.74534,-73.90799,2,1.0,1.0,1.0,67,0,1,0,1,1,1,1,1,0
30389263,Manhattan,Entire rental unit,Entire home/apt,40.74102,-73.97998,2,1.0,1.0,1.0,317,2,1,0,1,1,1,1,1,0
30389280,Manhattan,Entire rental unit,Entire home/apt,40.70472,-74.00768,2,1.0,1.0,1.0,385,2,1,0,1,1,1,1,1,0
30389559,Manhattan,Entire rental unit,Entire home/apt,40.71546,-74.0049,4,1.5,2.0,2.0,534,3,1,0,1,1,1,1,1,0
30390975,Brooklyn,Private room in rental unit,Private room,40.7182,-73.96252,2,1.0,1.0,1.0,88,0,0,0,1,1,1,1,1,0
30391955,Queens,Private room in rental unit,Private room,40.69531,-73.80025,2,1.5,1.0,1.0,40,0,0,0,1,1,1,1,0,0
30392543,Manhattan,Entire rental unit,Entire home/apt,40.76022,-73.98528,2,1.0,1.0,1.0,294,2,1,0,1,1,1,1,1,0
30392649,Manhattan,Entire rental unit,Entire home/apt,40.73941,-73.97906,2,1.0,1.0,1.0,354,2,1,0,1,1,1,1,1,0
30392677,Manhattan,Entire rental unit,Entire home/apt,40.75966,-73.98699,2,1.0,1.0,1.0,324,2,1,0,1,1,1,1,1,0
30392806,Manhattan,Entire rental unit,Entire home/apt,40.71357,-74.0093,2,1.0,1.0,1.0,335,2,1,0,1,1,1,1,1,0
30392874,Manhattan,Entire rental unit,Entire home/apt,40.75992,-73.98646,2,1.0,1.0,1.0,361,2,1,0,1,1,1,1,1,0
30392986,Manhattan,Entire rental unit,Entire home/apt,40.73753,-73.99718,2,1.0,1.0,1.0,393,2,1,0,1,1,1,1,1,0
30393045,Manhattan,Entire rental unit,Entire home/apt,40.740765,-73.978172,2,1.0,1.0,1.0,265,2,1,0,1,1,1,1,1,0
30393194,Manhattan,Entire rental unit,Entire home/apt,40.72839,-74.00185,2,1.0,1.0,1.0,422,3,1,0,1,1,1,1,1,0
30393286,Manhattan,Entire rental unit,Entire home/apt,40.76199,-73.99845,4,2.0,2.0,2.0,378,2,1,0,1,1,1,1,1,0
30393322,Manhattan,Entire rental unit,Entire home/apt,40.7044,-74.00779,2,1.0,1.0,1.0,287,2,1,0,1,1,1,1,1,0
30393377,Manhattan,Entire rental unit,Entire home/apt,40.75971,-73.98665,2,1.0,1.0,1.0,297,2,1,0,1,1,1,1,1,0
30393414,Manhattan,Entire rental unit,Entire home/apt,40.777,-73.95609,2,1.0,1.0,1.0,299,2,1,0,1,1,1,1,1,0
30393497,Manhattan,Entire rental unit,Entire home/apt,40.77865,-73.98377,2,1.0,1.0,1.0,328,2,1,0,1,1,1,1,1,0
30393555,Manhattan,Entire rental unit,Entire home/apt,40.77844,-73.98446,4,1.5,2.0,2.0,508,3,1,0,1,1,1,1,1,0
30393583,Manhattan,Entire rental unit,Entire home/apt,40.73943,-73.99581,2,1.0,1.0,1.0,489,3,1,0,1,1,1,1,1,0
30393689,Manhattan,Entire rental unit,Entire home/apt,40.72246,-73.98389,2,1.0,1.0,1.0,306,2,1,0,1,1,1,1,1,0
30393798,Brooklyn,Entire rental unit,Entire home/apt,40.69757,-73.98446,3,1.0,1.0,1.0,175,1,1,0,1,1,1,1,1,0
30393853,Brooklyn,Entire rental unit,Entire home/apt,40.69023,-73.92589,2,1.0,1.0,1.0,130,1,1,0,1,1,1,1,0,0
30393944,Manhattan,Entire rental unit,Entire home/apt,40.77806,-73.98237,4,2.0,2.0,2.0,578,3,1,0,1,1,1,1,1,0
30393998,Manhattan,Entire rental unit,Entire home/apt,40.76044,-73.98728,2,1.0,1.0,1.0,282,2,1,0,1,1,1,1,1,0
30394053,Manhattan,Entire rental unit,Entire home/apt,40.75971,-73.98644,2,1.0,1.0,1.0,426,3,1,0,1,1,1,1,1,0
30394071,Manhattan,Entire rental unit,Entire home/apt,40.71489,-74.00706,4,1.0,2.0,2.0,532,3,1,0,1,1,1,1,1,0
30394203,Manhattan,Entire rental unit,Entire home/apt,40.73932,-73.99749,2,1.0,1.0,1.0,374,2,1,0,1,1,1,1,1,0
30394274,Manhattan,Entire rental unit,Entire home/apt,40.73016,-74.00176,2,1.0,1.0,1.0,379,2,1,0,1,1,1,1,1,0
30394380,Manhattan,Entire rental unit,Entire home/apt,40.75962,-73.98568,2,1.0,1.0,1.0,403,3,1,0,1,1,1,1,1,0
30394467,Manhattan,Entire rental unit,Entire home/apt,40.73732,-73.99582,2,1.0,1.0,1.0,376,2,1,0,1,1,1,1,1,0
30394494,Manhattan,Entire rental unit,Entire home/apt,40.73748,-73.99782,2,1.0,1.0,1.0,305,2,1,0,1,1,1,1,1,0
30394541,Manhattan,Entire rental unit,Entire home/apt,40.74411,-74.00259,2,1.0,1.0,1.0,486,3,1,0,1,1,1,1,1,0
30394622,Manhattan,Entire rental unit,Entire home/apt,40.73927,-73.99737,2,1.0,1.0,1.0,377,2,1,0,1,1,1,1,1,0
30395433,Manhattan,Private room in condominium (condo),Private room,40.75042,-73.98115,1,1.0,2.0,2.0,145,1,1,0,1,0,1,1,1,0
30397278,Manhattan,Shared room in loft,Shared room,40.73677,-73.98234,1,1.0,1.0,2.0,107,1,1,0,1,1,1,1,0,0
30398373,Manhattan,Entire rental unit,Entire home/apt,40.7626,-73.97876,2,1.0,1.0,2.0,250,2,0,0,1,1,1,1,1,0
30399177,Manhattan,Private room in residential home,Private room,40.82366,-73.94721,2,1.0,1.0,1.0,170,1,1,0,1,0,1,1,0,0
30400390,Brooklyn,Entire rental unit,Entire home/apt,40.68481,-74.00276,3,1.0,1.0,1.0,150,1,1,0,0,1,0,1,0,0
30400465,Brooklyn,Entire guest suite,Entire home/apt,40.68571,-73.93478,2,1.0,1.0,2.0,135,1,1,0,0,0,1,1,0,0
30400542,Queens,Private room in townhouse,Private room,40.74436,-73.90178,1,1.0,1.0,1.0,48,0,1,0,1,1,1,1,0,0
30400945,Brooklyn,Private room in rental unit,Private room,40.65233,-73.95866,2,1.0,1.0,1.0,85,0,1,0,1,1,1,1,1,0
30402045,Brooklyn,Private room in rental unit,Private room,40.67813,-73.90908,2,1.0,1.0,1.0,25,0,1,0,0,1,1,1,0,0
30415541,Queens,Entire rental unit,Entire home/apt,40.75176,-73.93589,5,1.0,2.0,3.0,150,1,1,0,1,1,1,1,0,0
30417368,Brooklyn,Entire rental unit,Entire home/apt,40.65153,-73.95757,2,1.0,1.0,1.0,95,1,1,0,1,1,1,1,1,0
30417665,Manhattan,Shared room in rental unit,Shared room,40.8353,-73.94369,4,1.0,1.0,4.0,306,2,1,0,1,1,1,1,0,0
30417877,Brooklyn,Private room in residential home,Private room,40.69068,-73.92664,1,1.0,1.0,1.0,50,0,1,0,1,1,1,0,0,0
30418905,Brooklyn,Private room in residential home,Private room,40.62866,-73.97475,2,1.5,1.0,1.0,30,0,1,0,1,1,1,1,0,0
30421561,Manhattan,Entire rental unit,Entire home/apt,40.773,-73.94995,2,1.0,1.0,1.0,240,2,1,0,1,1,1,1,1,0
30421730,Manhattan,Entire rental unit,Entire home/apt,40.71904,-74.01189,4,2.0,2.0,2.0,300,2,1,0,1,1,1,1,1,0
30421742,Brooklyn,Private room in rental unit,Private room,40.71025,-73.96364,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
30421981,Manhattan,Entire condominium (condo),Entire home/apt,40.72199,-73.99374,2,1.0,1.0,1.0,299,2,1,0,1,1,1,1,1,1
30423106,Queens,Private room in residential home,Private room,40.65602,-73.74246,2,1.0,1.0,1.0,49,0,1,0,1,0,1,1,0,0
30425416,Brooklyn,Private room in residential home,Private room,40.67687,-73.92518,1,1.0,1.0,1.0,35,0,0,0,1,0,1,1,0,0
30425770,Queens,Entire residential home,Entire home/apt,40.7045,-73.7354,11,1.5,3.0,3.0,336,2,1,0,1,1,1,1,0,0
30426001,Manhattan,Private room in rental unit,Private room,40.80128,-73.95472,2,1.0,1.0,1.0,44,0,0,0,1,0,1,1,1,0
30430139,Manhattan,Room in hotel,Hotel room,40.75552,-73.99871,2,1.0,1.0,1.0,179,1,1,0,1,0,1,1,1,0
30430235,Manhattan,Room in hotel,Hotel room,40.75699,-73.99847,2,1.0,1.0,1.0,209,2,1,0,1,0,1,1,1,0
30434346,Brooklyn,Private room in rental unit,Private room,40.71282,-73.96121,1,1.0,2.0,1.0,100,1,0,0,0,1,1,1,0,0
30437094,Brooklyn,Entire townhouse,Entire home/apt,40.72631,-73.95475,4,1.5,2.0,2.0,150,1,1,0,1,1,1,1,0,0
30437291,Manhattan,Private room in rental unit,Private room,40.76106,-73.95079,1,1.0,1.0,1.0,55,0,1,0,1,1,1,1,1,0
30437417,Brooklyn,Entire rental unit,Entire home/apt,40.68744,-73.96259,2,1.0,1.0,1.0,125,1,1,0,1,1,1,1,0,0
30438251,Manhattan,Private room in rental unit,Private room,40.73517,-73.99509,1,1.0,1.0,1.0,33,0,1,0,1,1,1,1,1,1
30439246,Brooklyn,Private room in townhouse,Private room,40.69244,-73.92616,2,1.0,1.0,1.0,100,1,1,0,1,1,1,0,0,0
30439398,Brooklyn,Private room in rental unit,Private room,40.69093,-73.94404,2,1.0,1.0,1.0,40,0,0,0,1,1,1,1,0,0
30439600,Manhattan,Entire rental unit,Entire home/apt,40.76785,-73.99162,4,1.0,1.0,1.0,199,2,1,0,1,1,1,1,1,0
30441211,Manhattan,Private room in rental unit,Private room,40.76703,-73.98527,1,1.0,1.0,1.0,129,1,1,0,1,1,1,1,1,0
30441377,Queens,Private room in townhouse,Private room,40.74441,-73.89181,1,1.0,1.0,1.0,42,0,0,0,0,1,1,1,0,0
30442257,Brooklyn,Entire rental unit,Entire home/apt,40.70216,-73.93722,3,1.0,1.0,1.0,180,1,1,0,1,1,1,1,1,0
30442333,Queens,Entire residential home,Entire home/apt,40.7915,-73.84947,4,1.0,2.0,3.0,179,1,1,0,1,1,1,1,0,0
30443030,Manhattan,Entire condominium (condo),Entire home/apt,40.82389,-73.94217,4,2.0,2.0,3.0,414,3,1,0,1,1,1,1,1,0
30443032,Brooklyn,Entire rental unit,Entire home/apt,40.71226,-73.94969,2,2.0,2.0,1.0,125,1,1,0,1,1,1,1,1,0
30444003,Queens,Entire rental unit,Entire home/apt,40.74538,-73.95204,4,1.0,1.0,2.0,90,0,1,0,1,1,1,1,0,0
30444675,Manhattan,Entire rental unit,Entire home/apt,40.80068,-73.96433,2,1.0,1.0,1.0,100,1,0,0,0,0,1,1,0,0
30444773,Brooklyn,Entire rental unit,Entire home/apt,40.67824,-73.94755,2,1.0,1.0,1.0,110,1,0,0,1,1,1,1,0,0
30444886,Manhattan,Private room in rental unit,Private room,40.7768,-73.96128,2,1.0,2.0,1.0,100,1,1,0,0,0,1,1,1,0
30446253,Brooklyn,Private room in condominium (condo),Private room,40.65459,-73.94843,1,1.0,1.0,1.0,40,0,1,0,1,1,1,1,1,0
30447204,Brooklyn,Entire townhouse,Entire home/apt,40.69368,-73.92567,7,2.5,3.0,4.0,479,3,1,0,1,1,1,1,0,0
30451593,Brooklyn,Private room in rental unit,Private room,40.69491,-73.92316,1,2.0,1.0,1.0,38,0,1,0,1,1,1,1,0,0
30452520,Manhattan,Shared room in rental unit,Shared room,40.74935,-73.98398,1,1.0,1.0,1.0,110,1,0,0,1,1,1,1,1,0
30459160,Queens,Entire rental unit,Entire home/apt,40.69966,-73.90962,4,1.0,2.0,3.0,170,1,1,0,1,1,1,1,0,0
30463419,Manhattan,Room in hotel,Private room,40.7652,-73.98032,4,2.0,1.0,1.0,350,2,1,0,1,0,1,1,1,0
30465706,Brooklyn,Private room in townhouse,Private room,40.67003,-73.92326,2,3.0,1.0,1.0,67,0,1,0,1,1,1,1,0,0
30465758,Manhattan,Private room in rental unit,Private room,40.81897,-73.94004,2,1.0,1.0,1.0,96,1,1,0,1,0,1,1,0,0
30466053,Manhattan,Entire rental unit,Entire home/apt,40.72005,-73.991,3,1.0,2.0,2.0,135,1,0,0,0,1,1,1,0,0
30467289,Brooklyn,Entire rental unit,Entire home/apt,40.70628,-73.95594,2,1.0,1.0,1.0,180,1,0,0,1,1,1,1,0,0
30468020,Queens,Private room in townhouse,Private room,40.74348,-73.91004,1,1.0,1.0,1.0,50,0,1,0,1,1,1,1,0,0
30468177,Brooklyn,Entire rental unit,Entire home/apt,40.71959,-73.95559,4,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
30468550,Manhattan,Entire rental unit,Entire home/apt,40.81887,-73.95328,2,1.0,1.0,1.0,71,0,1,0,1,1,1,1,1,1
30474972,Manhattan,Private room in rental unit,Private room,40.82365,-73.94245,1,2.0,1.0,1.0,75,0,0,0,1,0,1,1,1,0
30476455,Queens,Entire rental unit,Entire home/apt,40.71305,-73.8415,1,1.0,1.0,2.0,146,1,1,0,1,1,1,1,0,0
30476876,Queens,Entire rental unit,Entire home/apt,40.76201,-73.91407,3,1.0,1.0,2.0,115,1,1,0,1,0,1,1,0,0
30477343,Brooklyn,Private room in rental unit,Private room,40.70396,-73.92841,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,0,0
30483899,Manhattan,Entire rental unit,Entire home/apt,40.787,-73.9442,4,1.0,2.0,2.0,195,2,1,0,1,1,1,1,1,1
30489218,Brooklyn,Entire rental unit,Entire home/apt,40.70329,-73.94948,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,1,0
30494093,Brooklyn,Entire rental unit,Entire home/apt,40.68429,-73.98656,4,1.0,1.0,2.0,139,1,0,0,1,1,1,1,0,0
30497529,Manhattan,Entire rental unit,Entire home/apt,40.72642,-73.98305,2,1.0,1.0,1.0,125,1,0,0,0,0,0,1,0,0
